maatregel_id,"maatregel_naam","instructie","aanvullende_instructie","verkeersbord_code","wegcode_tekst"
a848c600-98e1-11e0-a970-00216a82c36c,B1-M10-Type VIII/B15,de bestuurders moeten voorrang verlenen,fietsers en bestuurders van tweewielige bromfietsen rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a848c600-98e1-11e0-a970-00216a82c36c,B1-M10-Type VIII/B15,de bestuurders moeten voorrang verlenen,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B1,voorrang verlenen
a848c600-98e1-11e0-a970-00216a82c36c,B1-M10-Type VIII/B15,de bestuurders hebben voorrang,,B15,voorrang
a8d9e272-98e1-11e0-a970-00216a82c36c,B1-M10-Type VIII/B15-Type VIII,de bestuurders hebben voorrang,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B15,voorrang
a8d9e272-98e1-11e0-a970-00216a82c36c,B1-M10-Type VIII/B15-Type VIII,de bestuurders moeten voorrang verlenen,fietsers en bestuurders van tweewielige bromfietsen rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a8d9e272-98e1-11e0-a970-00216a82c36c,B1-M10-Type VIII/B15-Type VIII,de bestuurders moeten voorrang verlenen,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B1,voorrang verlenen
a5d5a320-98e1-11e0-a970-00216a82c36c,B1-M10-Type VIII/B9,de bestuurders moeten voorrang verlenen,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B1,voorrang verlenen
a5d5a320-98e1-11e0-a970-00216a82c36c,B1-M10-Type VIII/B9,de bestuurders moeten voorrang verlenen,fietsers en bestuurders van tweewielige bromfietsen rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a5d5a320-98e1-11e0-a970-00216a82c36c,B1-M10-Type VIII/B9,de voorrangsweg wordt aangeduid,,B9,voorrangsweg
a7a9edf1-98e1-11e0-a970-00216a82c36c,B1-M10-Type VIII/B9-Type VIII/B11,de bestuurders moeten voorrang verlenen,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B1,voorrang verlenen
a7a9edf1-98e1-11e0-a970-00216a82c36c,B1-M10-Type VIII/B9-Type VIII/B11,het einde van de voorrangsweg wordt aangeduid,,B11,einde van de voorrangsweg
a7a9edf1-98e1-11e0-a970-00216a82c36c,B1-M10-Type VIII/B9-Type VIII/B11,de voorrangsweg wordt aangeduid,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B9,voorrangsweg
a7a9edf1-98e1-11e0-a970-00216a82c36c,B1-M10-Type VIII/B9-Type VIII/B11,de bestuurders moeten voorrang verlenen,fietsers en bestuurders van tweewielige bromfietsen rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a5973a90-98e1-11e0-a970-00216a82c36c,B1-M1/76.2,de bestuurders moeten voorrang verlenen,de maatregel geldt alleen voor de fietsers,B1,voorrang verlenen
a5973a90-98e1-11e0-a970-00216a82c36c,B1-M1/76.2,"de plaats waar de bestuurders, zo nodig,  moeten stoppen om voorrang te verlenen, wordt aangeduid",,"76.2",dwarsstreep gevormd door witte driehoeken
a55e9e60-98e1-11e0-a970-00216a82c36c,B1-M8,de bestuurders moeten voorrang verlenen,de maatregel geldt alleen voor de fietsers en bestuurders van tweewielige bromfietsen,B1,voorrang verlenen
a59f50e2-98e1-11e0-a970-00216a82c36c,B1-M8/76.2,de bestuurders moeten voorrang verlenen,de maatregel geldt alleen voor de fietsers en bestuurders van tweewielige bromfietsen,B1,voorrang verlenen
a59f50e2-98e1-11e0-a970-00216a82c36c,B1-M8/76.2,"de plaats waar de bestuurders, zo nodig,  moeten stoppen om voorrang te verlenen, wordt aangeduid",,"76.2",dwarsstreep gevormd door witte driehoeken
a52e3f90-98e1-11e0-a970-00216a82c36c,B1-M9,de bestuurders moeten voorrang verlenen,fietsers rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a56f6742-98e1-11e0-a970-00216a82c36c,B1-M9/76.2,"de plaats waar de bestuurders, zo nodig,  moeten stoppen om voorrang te verlenen, wordt aangeduid",,"76.2",dwarsstreep gevormd door witte driehoeken
a56f6742-98e1-11e0-a970-00216a82c36c,B1-M9/76.2,de bestuurders moeten voorrang verlenen,fietsers rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a85c7510-98e1-11e0-a970-00216a82c36c,B1-M9/76.2/B15,de bestuurders hebben voorrang,,B15,voorrang
a85c7510-98e1-11e0-a970-00216a82c36c,B1-M9/76.2/B15,de bestuurders moeten voorrang verlenen,fietsers rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a85c7510-98e1-11e0-a970-00216a82c36c,B1-M9/76.2/B15,"de plaats waar de bestuurders, zo nodig,  moeten stoppen om voorrang te verlenen, wordt aangeduid",,"76.2",dwarsstreep gevormd door witte driehoeken
a90a1a30-98e1-11e0-a970-00216a82c36c,B1-M9/76.2/B15-Type VIII,"de plaats waar de bestuurders, zo nodig,  moeten stoppen om voorrang te verlenen, wordt aangeduid",,"76.2",dwarsstreep gevormd door witte driehoeken
a90a1a30-98e1-11e0-a970-00216a82c36c,B1-M9/76.2/B15-Type VIII,de bestuurders hebben voorrang,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B15,voorrang
a90a1a30-98e1-11e0-a970-00216a82c36c,B1-M9/76.2/B15-Type VIII,de bestuurders moeten voorrang verlenen,fietsers rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a5eb4e00-98e1-11e0-a970-00216a82c36c,B1-M9/76.2/B9,"de plaats waar de bestuurders, zo nodig,  moeten stoppen om voorrang te verlenen, wordt aangeduid",,"76.2",dwarsstreep gevormd door witte driehoeken
a5eb4e00-98e1-11e0-a970-00216a82c36c,B1-M9/76.2/B9,de voorrangsweg wordt aangeduid,,B9,voorrangsweg
a5eb4e00-98e1-11e0-a970-00216a82c36c,B1-M9/76.2/B9,de bestuurders moeten voorrang verlenen,fietsers rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a661dd91-98e1-11e0-a970-00216a82c36c,B1-M9/76.2/B9/B11,het einde van de voorrangsweg wordt aangeduid,,B11,einde van de voorrangsweg
a661dd91-98e1-11e0-a970-00216a82c36c,B1-M9/76.2/B9/B11,de bestuurders moeten voorrang verlenen,fietsers rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a661dd91-98e1-11e0-a970-00216a82c36c,B1-M9/76.2/B9/B11,"de plaats waar de bestuurders, zo nodig,  moeten stoppen om voorrang te verlenen, wordt aangeduid",,"76.2",dwarsstreep gevormd door witte driehoeken
a661dd91-98e1-11e0-a970-00216a82c36c,B1-M9/76.2/B9/B11,de voorrangsweg wordt aangeduid,,B9,voorrangsweg
a71994d0-98e1-11e0-a970-00216a82c36c,B1-M9/76.2/B9-Type VIII,de voorrangsweg wordt aangeduid,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B9,voorrangsweg
a71994d0-98e1-11e0-a970-00216a82c36c,B1-M9/76.2/B9-Type VIII,de bestuurders moeten voorrang verlenen,fietsers rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a71994d0-98e1-11e0-a970-00216a82c36c,B1-M9/76.2/B9-Type VIII,"de plaats waar de bestuurders, zo nodig,  moeten stoppen om voorrang te verlenen, wordt aangeduid",,"76.2",dwarsstreep gevormd door witte driehoeken
a7d1c140-98e1-11e0-a970-00216a82c36c,B1-M9/76.2/B9-Type VIII/B11,"de plaats waar de bestuurders, zo nodig,  moeten stoppen om voorrang te verlenen, wordt aangeduid",,"76.2",dwarsstreep gevormd door witte driehoeken
a7d1c140-98e1-11e0-a970-00216a82c36c,B1-M9/76.2/B9-Type VIII/B11,het einde van de voorrangsweg wordt aangeduid,,B11,einde van de voorrangsweg
a7d1c140-98e1-11e0-a970-00216a82c36c,B1-M9/76.2/B9-Type VIII/B11,de voorrangsweg wordt aangeduid,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B9,voorrangsweg
a7d1c140-98e1-11e0-a970-00216a82c36c,B1-M9/76.2/B9-Type VIII/B11,de bestuurders moeten voorrang verlenen,fietsers rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a82e6030-98e1-11e0-a970-00216a82c36c,B1-M9/B15,de bestuurders moeten voorrang verlenen,fietsers rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a82e6030-98e1-11e0-a970-00216a82c36c,B1-M9/B15,de bestuurders hebben voorrang,,B15,voorrang
a8a58c00-98e1-11e0-a970-00216a82c36c,B1-M9/B15-Type VIII,de bestuurders moeten voorrang verlenen,fietsers rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a8a58c00-98e1-11e0-a970-00216a82c36c,B1-M9/B15-Type VIII,de bestuurders hebben voorrang,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B15,voorrang
a5b59800-98e1-11e0-a970-00216a82c36c,B1-M9/B9,de voorrangsweg wordt aangeduid,,B9,voorrangsweg
a5b59800-98e1-11e0-a970-00216a82c36c,B1-M9/B9,de bestuurders moeten voorrang verlenen,fietsers rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a62597e0-98e1-11e0-a970-00216a82c36c,B1-M9/B9/B11,de bestuurders moeten voorrang verlenen,fietsers rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a62597e0-98e1-11e0-a970-00216a82c36c,B1-M9/B9/B11,de voorrangsweg wordt aangeduid,,B9,voorrangsweg
a62597e0-98e1-11e0-a970-00216a82c36c,B1-M9/B9/B11,het einde van de voorrangsweg wordt aangeduid,,B11,einde van de voorrangsweg
a69ebf80-98e1-11e0-a970-00216a82c36c,B1-M9/B9-Type VIII,de bestuurders moeten voorrang verlenen,fietsers rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a69ebf80-98e1-11e0-a970-00216a82c36c,B1-M9/B9-Type VIII,de voorrangsweg wordt aangeduid,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B9,voorrangsweg
a77cc370-98e1-11e0-a970-00216a82c36c,B1-M9/B9-Type VIII/B11,de voorrangsweg wordt aangeduid,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B9,voorrangsweg
a77cc370-98e1-11e0-a970-00216a82c36c,B1-M9/B9-Type VIII/B11,het einde van de voorrangsweg wordt aangeduid,,B11,einde van de voorrangsweg
a77cc370-98e1-11e0-a970-00216a82c36c,B1-M9/B9-Type VIII/B11,de bestuurders moeten voorrang verlenen,fietsers rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a54968b0-98e1-11e0-a970-00216a82c36c,B1-M9-Type VIII,de bestuurders moeten voorrang verlenen,fietsers rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a54968b0-98e1-11e0-a970-00216a82c36c,B1-M9-Type VIII,de bestuurders moeten voorrang verlenen,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B1,voorrang verlenen
a5862392-98e1-11e0-a970-00216a82c36c,B1-M9-Type VIII/76.2,de bestuurders moeten voorrang verlenen,fietsers rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a5862392-98e1-11e0-a970-00216a82c36c,B1-M9-Type VIII/76.2,de bestuurders moeten voorrang verlenen,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B1,voorrang verlenen
a5862392-98e1-11e0-a970-00216a82c36c,B1-M9-Type VIII/76.2,"de plaats waar de bestuurders, zo nodig,  moeten stoppen om voorrang te verlenen, wordt aangeduid",,"76.2",dwarsstreep gevormd door witte driehoeken
a6067720-98e1-11e0-a970-00216a82c36c,B1-M9-Type VIII/76.2/B9,de bestuurders moeten voorrang verlenen,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B1,voorrang verlenen
a6067720-98e1-11e0-a970-00216a82c36c,B1-M9-Type VIII/76.2/B9,"de plaats waar de bestuurders, zo nodig,  moeten stoppen om voorrang te verlenen, wordt aangeduid",,"76.2",dwarsstreep gevormd door witte driehoeken
a6067720-98e1-11e0-a970-00216a82c36c,B1-M9-Type VIII/76.2/B9,de voorrangsweg wordt aangeduid,,B9,voorrangsweg
a6067720-98e1-11e0-a970-00216a82c36c,B1-M9-Type VIII/76.2/B9,de bestuurders moeten voorrang verlenen,fietsers rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a6731ba0-98e1-11e0-a970-00216a82c36c,B1-M9-Type VIII/76.2/B9/B11,de bestuurders moeten voorrang verlenen,fietsers rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a6731ba0-98e1-11e0-a970-00216a82c36c,B1-M9-Type VIII/76.2/B9/B11,het einde van de voorrangsweg wordt aangeduid,,B11,einde van de voorrangsweg
a6731ba0-98e1-11e0-a970-00216a82c36c,B1-M9-Type VIII/76.2/B9/B11,de bestuurders moeten voorrang verlenen,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B1,voorrang verlenen
a6731ba0-98e1-11e0-a970-00216a82c36c,B1-M9-Type VIII/76.2/B9/B11,"de plaats waar de bestuurders, zo nodig,  moeten stoppen om voorrang te verlenen, wordt aangeduid",,"76.2",dwarsstreep gevormd door witte driehoeken
a6731ba0-98e1-11e0-a970-00216a82c36c,B1-M9-Type VIII/76.2/B9/B11,de voorrangsweg wordt aangeduid,,B9,voorrangsweg
a5cb69f0-98e1-11e0-a970-00216a82c36c,B1-M9-Type VIII/B9,de bestuurders moeten voorrang verlenen,fietsers rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a5cb69f0-98e1-11e0-a970-00216a82c36c,B1-M9-Type VIII/B9,de bestuurders moeten voorrang verlenen,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B1,voorrang verlenen
a5cb69f0-98e1-11e0-a970-00216a82c36c,B1-M9-Type VIII/B9,de voorrangsweg wordt aangeduid,,B9,voorrangsweg
a7997330-98e1-11e0-a970-00216a82c36c,B1-M9-Type VIII/B9-Type VIII/B11,de bestuurders moeten voorrang verlenen,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B1,voorrang verlenen
a7997330-98e1-11e0-a970-00216a82c36c,B1-M9-Type VIII/B9-Type VIII/B11,het einde van de voorrangsweg wordt aangeduid,,B11,einde van de voorrangsweg
a7997330-98e1-11e0-a970-00216a82c36c,B1-M9-Type VIII/B9-Type VIII/B11,de bestuurders moeten voorrang verlenen,fietsers rijden in de twee rijrichtingen op de dwarslopende openbare weg die men gaat oprijden,B1,voorrang verlenen
a7997330-98e1-11e0-a970-00216a82c36c,B1-M9-Type VIII/B9-Type VIII/B11,de voorrangsweg wordt aangeduid,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B9,voorrangsweg
a5239130-98e1-11e0-a970-00216a82c36c,B1-Type VIII,de bestuurders moeten voorrang verlenen,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B1,voorrang verlenen
a568d790-98e1-11e0-a970-00216a82c36c,B1-Type VIII/76.2,de bestuurders moeten voorrang verlenen,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B1,voorrang verlenen
a568d790-98e1-11e0-a970-00216a82c36c,B1-Type VIII/76.2,"de plaats waar de bestuurders, zo nodig,  moeten stoppen om voorrang te verlenen, wordt aangeduid",,"76.2",dwarsstreep gevormd door witte driehoeken
a85437b1-98e1-11e0-a970-00216a82c36c,B1-Type VIII/76.2/B15,de bestuurders hebben voorrang,,B15,voorrang
a85437b1-98e1-11e0-a970-00216a82c36c,B1-Type VIII/76.2/B15,de bestuurders moeten voorrang verlenen,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B1,voorrang verlenen
a85437b1-98e1-11e0-a970-00216a82c36c,B1-Type VIII/76.2/B15,"de plaats waar de bestuurders, zo nodig,  moeten stoppen om voorrang te verlenen, wordt aangeduid",,"76.2",dwarsstreep gevormd door witte driehoeken
a8f46f51-98e1-11e0-a970-00216a82c36c,B1-Type VIII/76.2/B15-Type VIII,"de plaats waar de bestuurders, zo nodig,  moeten stoppen om voorrang te verlenen, wordt aangeduid",,"76.2",dwarsstreep gevormd door witte driehoeken
a8f46f51-98e1-11e0-a970-00216a82c36c,B1-Type VIII/76.2/B15-Type VIII,de bestuurders moeten voorrang verlenen,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B1,voorrang verlenen
a8f46f51-98e1-11e0-a970-00216a82c36c,B1-Type VIII/76.2/B15-Type VIII,de bestuurders hebben voorrang,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B15,voorrang
a5e29b70-98e1-11e0-a970-00216a82c36c,B1-Type VIII/76.2/B9,"de plaats waar de bestuurders, zo nodig,  moeten stoppen om voorrang te verlenen, wordt aangeduid",,"76.2",dwarsstreep gevormd door witte driehoeken
a5e29b70-98e1-11e0-a970-00216a82c36c,B1-Type VIII/76.2/B9,de bestuurders moeten voorrang verlenen,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B1,voorrang verlenen
a5e29b70-98e1-11e0-a970-00216a82c36c,B1-Type VIII/76.2/B9,de voorrangsweg wordt aangeduid,,B9,voorrangsweg
a65840a0-98e1-11e0-a970-00216a82c36c,B1-Type VIII/76.2/B9/B11,"de plaats waar de bestuurders, zo nodig,  moeten stoppen om voorrang te verlenen, wordt aangeduid",,"76.2",dwarsstreep gevormd door witte driehoeken
a65840a0-98e1-11e0-a970-00216a82c36c,B1-Type VIII/76.2/B9/B11,de bestuurders moeten voorrang verlenen,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B1,voorrang verlenen
a65840a0-98e1-11e0-a970-00216a82c36c,B1-Type VIII/76.2/B9/B11,het einde van de voorrangsweg wordt aangeduid,,B11,einde van de voorrangsweg
a65840a0-98e1-11e0-a970-00216a82c36c,B1-Type VIII/76.2/B9/B11,de voorrangsweg wordt aangeduid,,B9,voorrangsweg
a70bd930-98e1-11e0-a970-00216a82c36c,B1-Type VIII/76.2/B9-Type VIII,de bestuurders moeten voorrang verlenen,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B1,voorrang verlenen
a70bd930-98e1-11e0-a970-00216a82c36c,B1-Type VIII/76.2/B9-Type VIII,"de plaats waar de bestuurders, zo nodig,  moeten stoppen om voorrang te verlenen, wordt aangeduid",,"76.2",dwarsstreep gevormd door witte driehoeken
a70bd930-98e1-11e0-a970-00216a82c36c,B1-Type VIII/76.2/B9-Type VIII,de voorrangsweg wordt aangeduid,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B9,voorrangsweg
a7c51710-98e1-11e0-a970-00216a82c36c,B1-Type VIII/76.2/B9-Type VIII/B11,de voorrangsweg wordt aangeduid,"het tracé van de weg waarop de bestuurders aan het volgend kruispunt voorrang hebben, wordt aangegeven",B9,voorrangsweg
a7c51710-98e1-11e0-a970-00216a82c36c,B1-Type VIII/76.2/B9-Type VIII/B11,"de plaats waar de bestuurders, zo nodig,  moeten stoppen om voorrang te verlenen, wordt aangeduid",,"76.2",dwarsstreep gevormd door witte driehoeken
